time,lat,lon,alt,yaw,pitch,roll,vx,vy,vz,v_speed,yaw_rate,pitch_rate,roll_rate,pos,rpm,torque,temp,err,steering_vel,uncorrect_yaw,beta,yaw_term,steering_spd,steering_acel
0 days 00:02:41.600000,0.5694010141106776,-0.6372859323675146,0.7241217617195047,1.3229119981539046,-0.07708556199552082,0.41823726521566734,0.48356793208326615,0.7796579040226927,-0.16056738537527998,0.4846207822255948,0.888841265885418,2.6707499475601497,1.7619233344417167,-0.024323532173313515,-1.0987963167587722,-0.671839870175838,0.26213844022977423,-0.21963609764594202,-1.9852914152879546,-1.7162002733248114,1.36837240138004,0.02573424604131812,-1.0987963167587724,0.0
0 days 00:02:41.700000,0.5694010141106776,-0.6372518339677555,0.720913827418871,1.3284135787342095,-0.07918146348198361,0.40002093366295205,0.4830079362135113,0.6107360215090145,-0.41204494491402205,0.48395796372376854,1.6049640317126554,0.6896289010405777,1.703093747372476,-0.025481774394414215,-0.5545791102194714,0.5084124024879574,0.26213844022977423,-0.21963609764594202,-2.651969374903932,-1.710809599272893,1.1503812726402018,0.02562494415981725,-0.5545791102194715,0.9999286234890609
0 days 00:02:41.800000,0.5694010141106776,-0.6372169985118828,0.7150994454486367,1.3344155182980093,-0.047599744938928,0.3238254090236723,0.498687820566642,0.7840645618273975,-1.1832427941661647,0.5000591168908127,0.5661439701731444,0.9419818562948513,1.5485036968088244,-0.0261436286379641,-0.39310807091660194,0.3585391136095803,0.26213844022977423,-0.21963609764594202,-2.9128413108381777,-1.7049286529892769,1.1435841075397342,0.027055364382357984,-0.393108070916602,0.2966821190571938
0 days 00:02:41.900000,0.5694010141106776,-0.6371783634442386,0.7255252323925122,1.3403220944610856,-0.29054590798114716,0.3458059454956505,0.5298235909250011,1.43037437318408,0.41363970890484786,0.532688302486593,-0.009406549028746327,2.8513985800565638,1.8569414687617523,-0.02659274388870097,-0.470853386136502,0.15246318358478542,0.26213844022977423,-0.21963609764594202,-2.8646948334522095,-1.699141147672721,1.3322283757995494,0.024994578682207818,-0.4708533861365021,-0.1428469462127229
0 days 00:02:42,0.5694010141106776,-0.6371348557487074,0.7231192821338528,1.348129179776457,-0.3797077009830457,0.3513777526031747,0.5107837313533423,1.5082253277338622,0.4890829767664705,0.5134120155719091,1.1602606351557414,0.3757490107747215,2.453031795785101,-0.029476534415712758,-2.3337507469825707,2.784613266659524,0.26213844022977423,-0.21963609764594202,-0.8094303025246536,-1.6914914456250314,1.4761991684476765,0.034277255246541516,-2.333750746982571,-3.4228325957894783
0 days 00:02:42.100000,0.5694010141106776,-0.6370858275151128,0.7217158095935818,1.3577070564206646,-0.1529694174186767,0.315720841935438,0.4962238387397213,2.391025774609694,0.10348405214039924,0.5011297403121787,0.18598003275868513,-1.783707625571656,3.0680515167550193,-0.035456851757437756,-3.5806659949325073,1.4451204229073635,0.26213844022977423,-0.21963609764594202,-0.08069073268720853,-1.682106649684163,1.566265075902858,0.04308262758486376,-3.5806659949325077,-2.291045252719442
0 days 00:02:42.200000,0.5694010141106776,-0.6370247360447294,0.7215153140499042,1.3689441113400476,-0.36056543088837917,0.2905888552219481,0.5662233224590537,2.526163280620637,-0.11446316612651058,0.5730239839721067,2.185819163994748,2.4968091388055997,3.4707650938536077,-0.03942797361192159,-3.4550774088080534,2.222588538576961,0.26213844022977423,-0.21963609764594202,0.25563973568634657,-1.6710961228928707,1.6298911440524662,0.044204138726168525,-3.455077408808054,0.23075275926670608
0 days 00:02:42.300000,0.5694010141106776,-0.6369635351312622,0.7181068842055928,1.381172026294621,-0.31941913561533436,0.3112267087883671,0.5422554992335544,3.241510730917692,0.5896740005819674,0.5518911650881585,-1.8925441925003705,0.40697508681443456,3.716290468278231,-0.04335182093618375,-3.473018635397261,1.5762597786338706,0.26213844022977423,-0.21963609764594202,0.4549506057457255,-1.6591147108436388,1.6532199489644568,0.04994386733605842,-3.4730186353972616,-0.03296467989524396
0 days 00:02:42.400000,0.5694010141106776,-0.6368299805539777,-0.133599632466498,1.3942307364534967,-0.31297462591651115,0.30376894536039356,0.5614073579791639,2.696554049069217,0.10767534479937832,0.5688100574952095,-0.16412443053463094,0.003580445234734172,3.613106713040067,-0.045219191931056,-0.5246770659041252,-0.24095411204482853,0.26213844022977423,-0.21963609764594202,0.06774127672946365,-1.6463192516156155,1.6623622003473377,0.05175070133775539,-0.5246770659041253,5.417195729451726
0 days 00:02:42.500000,0.5694010141106776,-0.6367608357422234,-0.1388125240711723,1.4067433309644035,-0.36996483236247196,0.30498733616158075,0.5628633472405257,2.532038824360243,0.08671888150448313,0.5696212640275699,1.4484779458467034,-0.3706698587079007,3.5785884064316167,-0.045691944446903714,-0.4349709329580866,-0.7374094778981909,0.26213844022977423,-0.21963609764594202,0.082392504192317,-1.6340588988737885,1.6305681328679884,0.04951586870184572,-0.43497093295808664,0.16482339947621888
0 days 00:02:42.600000,0.5694010141106776,-0.6366721176316419,-0.17409980137814332,1.4192480741392002,-0.31117953641880813,0.2695476911781559,0.6501107037483016,3.1225309701906667,-0.9485304052633388,0.6611590533427893,-0.7909528761784721,-0.2797672817922916,3.479673043946111,-0.04550284271920154,0.5458161205852688,-2.0956362898726715,0.26213844022977423,-0.21963609764594202,-0.0821629219419164,-1.621806239192751,1.6305649372975646,0.04263361489482231,0.545816120585269,1.8020691676066591
0 days 00:02:42.700000,0.5694010141106776,-0.6365936785370377,-0.18272112282712907,1.4314733545847815,-0.33549748299248466,0.20331831321123273,0.6534706789668296,2.32051924973442,-0.6299921631809319,0.6612371530536302,1.9462274732056353,-0.843918388909774,3.395047518067329,-0.04455733949091386,0.7551304307926923,-0.9950042085012234,0.26213844022977423,-0.21963609764594202,-0.25247755244056796,-1.609827408543365,1.5971104440520478,0.041675892952028025,0.7551304307926924,0.3845879321111773
0 days 00:02:42.800000,0.5694010141106776,-0.636511423094228,-0.22602823495205265,1.4433739040525544,-0.257401456771085,0.14684640816029615,0.6558226616197993,2.830222669145258,-0.273732287167714,0.6656263859880309,-0.2772895095789351,1.0139174833196718,3.377788364763104,-0.04380093438351289,0.32454099265170694,-0.45639700864555843,0.26213844022977423,-0.21963609764594202,-0.15306355644865077,-1.5981667626102394,1.5836493343619602,0.040301370906444194,0.324540992651707,-0.7911523174858505
0 days 00:02:42.900000,0.5694010141106776,-0.6364258879403023,-0.23063963992569383,1.4551382595040476,-0.27273912374680626,0.0702829906391335,0.6271508730883609,2.395432432414399,0.06576241820958793,0.6346594291783438,1.615573257873059,-2.28471266780883,3.3961610118288923,-0.043517283595367356,0.21091322425339137,-1.018421912080373,0.26213844022977423,-0.21963609764594202,0.5326233108241158,-1.586639565154123,1.5947092153895766,0.041784066528353335,0.2109132242533914,-0.2087763060032105
0 days 00:02:43,0.5694010141106776,-0.6363287365425306,-0.2524936915318333,1.4667755643127902,-0.27204481338789493,0.07398139524667094,0.6638866021442664,3.278232879290231,-0.17314126335221702,0.6759762743368144,0.881768448445149,0.4613315895502313,3.373334389716852,-0.04347000906514567,0.01954014063517568,-0.2877895761926094,0.26213844022977423,-0.21963609764594202,0.6128988465048302,-1.5752368571230284,1.6114441051451114,0.038806484493367904,0.019540140635175684,-0.35162325221593355
0 days 00:02:43.100000,0.5694010141106776,-0.6362334580230993,-0.2569046009617968,1.4784964875250932,-0.24913716549936252,0.03998342533136954,0.6532466806189279,2.840504870689569,-0.5000620907525818,0.6630457123729593,0.20719848507949215,0.8341940678911012,3.482827942937206,-0.04356455812558903,-0.2854607113813556,-1.2525989522556749,0.26213844022977423,-0.21963609764594202,0.966271377690884,-1.5637522163542863,1.6294554100998309,0.039847555316677816,-0.28546071138135565,-0.560399558219144
0 days 00:02:43.200000,0.5694010141106776,-0.6361461088266748,-0.27936013919896946,1.490654310684995,-0.1723718753683608,-0.06925644339127797,0.6412627690061782,2.342552538757943,-1.820319278330978,0.6488631062592979,1.7428839717979012,-0.6970401793896422,3.6886387065327515,-0.04375365985329121,-0.07016599231086293,-0.4751311522201304,0.26213844022977423,-0.21963609764594202,2.0304875461341543,-1.551839483117129,1.5890222156645266,0.04223631877018786,-0.07016599231086294,0.39557615874292523
0 days 00:02:43.300000,0.5694010141106776,-0.636046152256893,-0.2905879101848192,1.5024026113316125,-0.34722178516092167,-0.06626412762975088,0.6644465980140208,2.3807435730653834,-1.359277085843284,0.6726417351149243,0.8941458789656198,1.950931068778024,3.348095197788093,-0.043611832655810714,0.7850324751080385,-1.327535605462476,0.26213844022977423,-0.21963609764594202,1.8214131169375525,-1.5403280168165938,1.5613491489150042,0.039370831166179523,0.7850324751080386,1.5713164083399531
0 days 00:02:43.400000,0.5694010141106776,-0.6359404338420902,-0.3046226206494204,1.5134948772807433,-0.3444330679384112,-0.13918372564436735,0.6978223518513988,2.0561197814521406,-1.5059723289075504,0.7056344203921754,0.5502301309325391,-0.4393672259952694,3.3195155245746446,-0.04215812011230519,0.9883663764523927,1.0517031272777495,0.26213844022977423,-0.21963609764594202,1.1985239545136077,-1.5294593601903477,1.5253545783348619,0.03543430250533204,0.9883663764523928,0.3735997054794293
0 days 00:02:43.500000,0.5694010141106776,-0.6358329436522645,-0.31404592800764386,1.523099979151987,-0.4977433236893887,-0.012686150660065537,0.7193261932499778,2.004708773730586,-0.5880792365911416,0.7274247543401107,-0.36481562540226414,3.1900280268872296,2.5317186882688802,-0.03940433815021848,2.483468592219703,2.8408157675241403,0.26213844022977423,-0.21963609764594202,0.333913093980658,-1.5200478878566137,1.4819487118550887,0.029764410785011453,2.4834685922197033,2.7470566579369806
0 days 00:02:43.600000,0.5694010141106776,-0.6357230716141697,-0.3254741926699079,1.5312556253460403,-0.46158338225554757,0.06260418042282595,0.6925583906757048,2.107530789173695,-0.743157064973366,0.7004175945824749,-2.3169132389165115,0.7173854130758782,2.33926984981209,-0.036331446797208386,2.3997428681367334,1.0798044478509585,0.26213844022977423,-0.21963609764594202,0.5420688770823218,-1.5120566515794793,1.4877658237021054,0.026247303761664877,2.399742868136734,-0.15383517284447099
0 days 00:02:43.700000,0.5694010141106776,-0.6356129630688166,-0.33249154976947193,1.5390249863139474,-0.25416088531538783,0.04619754428043622,0.6665745823190885,1.2717346922147124,-0.399471066937085,0.6719884767072021,1.2239159921181624,-0.37483333551319575,2.075186246028084,-0.03354220623234382,2.465527365630495,0.10562785971880581,0.26213844022977423,-0.21963609764594202,0.2522949216996505,-1.504443913392999,1.4048042169313566,0.02606194445118643,2.4655273656304955,0.12087049294922704
0 days 00:02:43.800000,0.5694010141106776,-0.6354948133956348,-0.3138454324639661,1.545778606673312,-0.4465494735104451,0.019283274362334783,0.7366860652123721,0.6959314057333045,-0.168949970693238,0.7429708748983267,1.947111575385669,0.0644134674454344,2.0367707112541638,-0.030469314879333718,1.4129754057303088,-0.9247510889961622,0.26213844022977423,-0.21963609764594202,0.37167180398540733,-1.497826439469584,1.1069956277646027,0.020490297196946148,1.412975405730309,-1.9339278871876342
0 days 00:02:43.900000,0.5694010141106776,-0.6353823670360111,-0.3222662583692742,1.5529520602603752,-0.6719797789825805,0.044368605812393845,0.7062222898977185,1.1556927033574897,-0.06835894687774119,0.7122913164056915,0.7694874715808784,-0.5381341479875469,2.221610675673608,-0.02931107085482529,1.0003271941785312,-1.3556368471271716,0.26213844022977423,-0.21963609764594202,0.42865141689962305,-1.4907975957491342,1.0675449927145197,0.02270147211211662,1.0003271941785314,-0.7581876375906066
0 days 00:02:44,0.5694010141106776,-0.6352688265352286,-0.3294841110125159,1.559661702086661,-0.628757371537411,-0.05709136056119265,0.7260461436870335,0.7855334477622989,-0.6216095778629739,0.7321608863243492,0.8906094702454853,0.787470605965012,1.87772668564426,-0.028412840353351548,0.8388561548756617,0.2461341118803472,0.26213844022977423,-0.21963609764594202,0.4117153517134627,-1.4842232137942268,1.1082098063889227,0.02065742608235073,0.8388561548756618,-0.296682119057194
0 days 00:02:44.100000,0.5694010141106776,-0.6351440210304016,-0.32767964738488964,1.5659120363175296,-0.6980332706687215,-0.06217182504117801,0.7464299933461034,1.1982903954696347,-0.8563219667658,0.7533907130394983,-0.2781736117589687,-0.5878645653841269,2.035286052905413,-0.027242778597991565,0.46807080536536877,0.7285388174471051,0.26213844022977423,-0.21963609764594202,0.6790178103122726,-1.4780988802391062,1.10306837183979,0.018701067168018767,0.4680708053653688,-0.6812700511683711
0 days 00:02:44.200000,0.5694010141106776,-0.6350239480730469,-0.33790493878508737,1.57262917885144,-0.7079105575239185,-0.0065450390970411354,0.7484459784772198,1.489129810580142,-0.9150000639915064,0.7559246013887011,-1.3470531474196232,-0.21685252117894385,2.0154287474908745,-0.02604907777411301,0.6594438889835844,0.7238552289477866,0.26213844022977423,-0.21963609764594202,2.2243689822221704,-1.4715171487835648,1.2712699525408968,0.02003039424129135,0.6594438889835845,0.35162325221593344
0 days 00:02:44.300000,0.5694010141106776,-0.6349011449110451,-0.34672675764501426,1.5787979762710065,-0.47902556756534115,-0.021387030005246152,0.7575179115672456,1.649238377484411,-0.7138180163605127,0.7655080316125802,-2.857099670917057,-0.5719045709638292,1.6099314359883785,-0.025221760871379523,0.7132675687512077,-0.8498144445569736,0.26213844022977423,-0.21963609764594202,2.14583651861903,-1.4654727083367147,1.3471853033098624,0.01816494875255911,0.7132675687512078,0.09889403968573147
0 days 00:02:44.400000,0.5694010141106776,-0.6347747238463946,-0.35955849298028575,1.5842189206116233,-0.550066048072044,0.2487259065419476,0.7838377174457144,1.8108158303235817,0.20826636861487516,0.7927377902796742,-3.0684000919450938,1.9930284453648963,1.7819662221498491,-0.024441720302275444,0.7013067510250691,0.33043786317727203,0.26213844022977423,-0.21963609764594202,2.0971482755873296,-1.460161044976103,1.3815160813674403,0.01541447813501509,0.7013067510250692,-0.02197645326349597
0 days 00:02:44.500000,0.5694010141106776,-0.634647836780311,-0.36517237753957893,1.5902171872796562,-0.5427187369190316,0.41538035431999953,0.7656938512656635,1.2878924374986296,0.5100394400613657,0.7731842370036975,-1.4151290152822125,1.3247904181150372,1.6834220242515312,-0.023236199944137607,1.2634651841535778,-0.13791621717333172,0.26213844022977423,-0.21963609764594202,1.7787314060650603,-1.4542836975462377,1.3180251506153255,0.01748743864739068,1.263465184153578,1.0328933033843049
0 days 00:02:44.600000,0.5694010141106776,-0.6345192065988935,-0.37138775059716866,1.5946956422918737,-0.49891518890993763,0.441264310576481,0.7796937480095296,0.9338909271873556,-0.6593312117937852,0.787043277446362,-0.6273939728722512,0.6072845820025198,1.0418640352976969,-0.021747030601261964,1.5864072627593166,1.332715701741733,0.26213844022977423,-0.21963609764594202,0.6970845168460482,-1.4498955238433078,1.1457386540561372,0.01282664390132101,1.5864072627593169,0.5933642381143877
0 days 00:02:44.700000,0.5694010141106776,-0.6343933239255584,-0.38181353754104413,1.5983664088558307,-0.4130283464659209,0.48282905418483896,0.7307501089929727,0.8486955429630657,-0.005489556993055673,0.7370081577651644,-1.990679534484103,-2.0217197162743576,1.16007995631696,-0.018366849391587763,2.8064106708254415,0.9673993058399242,0.26213844022977423,-0.21963609764594202,0.7257038759575705,-1.4462987563729168,1.0410547243781405,0.011227107224096079,2.806410670825442,2.241598232876576
0 days 00:02:44.800000,0.5694010141106776,-0.6342640538884231,-0.3792070898714435,1.6013272857537382,-0.46773432592301073,0.6005109789925542,0.8011975894081087,0.3066766329843934,-0.22343677525996541,0.8087693534400036,0.14177492375700382,0.7923279955711896,0.8327127904174624,-0.012729276000785399,2.671851471406384,0.016640625133913473,0.26213844022977423,-0.21963609764594202,0.23668971559974625,-1.4433975678814472,0.735307806960691,0.008252378058126337,2.6718514714063843,-0.24723509921432765
0 days 00:02:44.900000,0.5694010141106776,-0.6341385815924356,-0.38782841318769273,1.6039361202367513,-0.36232488757506714,0.5395834444572623,0.730638109819022,0.47706740143297327,0.19988378329691708,0.7367293218270226,-0.691933432014706,-4.606313595294755,0.798008901515418,-0.008439046558785907,2.3518995972321792,-0.13791621717333172,0.26213844022977423,-0.21963609764594202,-0.050881844657882355,-1.4408413249712415,0.566411530635223,0.007982188309352769,2.3518995972321797,-0.5878701247985144
0 days 00:02:45,0.5694010141106776,-0.6340043188253012,-0.3832170082140516,1.6054798634157987,-0.2942331652453344,0.5938505476268288,0.7922376554920342,0.713558036952123,0.912403535323353,0.7996911812384322,-1.0809383912295016,-1.5982016034690645,0.6050033161778456,-0.006926239049095562,1.0661116916722928,0.13372911015111408,0.26213844022977423,-0.21963609764594202,0.31167714747754943,-1.4393287021573709,0.7869894348351707,0.004351471959453343,1.066111691672293,-2.362468725825803
0 days 00:02:45.100000,0.5694010141106776,-0.6338772353703119,-0.38702642914571844,1.6070791098629347,-0.18381956517287945,0.5780143206957926,0.7957096298845129,0.2376389940440205,0.6357782198307368,0.8031835131853178,-0.4037161213237437,-1.1739895778628888,0.5177796381887505,-0.005744357759476293,0.7072871598881384,-0.044245429159571234,0.26213844022977423,-0.21963609764594202,0.34093249234710554,-1.4377616949674625,0.6140527219786438,0.004488322513653641,0.7072871598881385,-0.6592935979048753
0 days 00:02:45.200000,0.5694010141106776,-0.633749372209227,-0.3912368430320042,1.60863113666765,-0.14731101817941217,0.7221003811848297,0.7845097124894199,0.7223713525615323,0.8621080234156047,0.7918066009318081,-3.6492552242271863,0.5577854688729005,0.6003637588380002,-0.005129779398703887,0.5637573471744767,-0.17538450432247565,0.26213844022977423,-0.21963609764594202,0.34130937279631074,-1.4362409555177826,0.6206471734854975,0.004418384824873872,0.5637573471744768,-0.26371743916195006
0 days 00:02:45.300000,0.5694010141106776,-0.6336230750072329,-0.3972517205459162,1.6101294896777696,0.045489359819986606,0.732631223279514,0.7936936447533963,-0.12958248968136726,-0.2360106532369026,0.801353746718289,-1.5645422837078953,0.7543940957896123,0.4209056809327767,-0.004704301863929791,0.12120709130735277,0.5739819400694096,0.26213844022977423,-0.21963609764594202,0.4778814255770561,-1.4347728078510593,0.3494116466594102,0.004214764547843733,0.12120709130735279,-0.8131287707493465
0 days 00:02:45.400000,0.5694010141106776,-0.6334970847721454,-0.4046700668655722,1.6111739799834557,0.14017666670495033,0.7122116813611441,0.7753257802254435,-0.15308466463979203,0.2166489539328332,0.782626103309042,-1.3514736583197913,-1.77376154209234,0.2286424247695796,-0.004196092999563892,0.5308650984275958,0.9205639819739445,0.26213844022977423,-0.21963609764594202,0.15790403544479653,-1.4337493734568603,-0.21406707135075617,0.003008385709236622,0.5308650984275959,0.7526935242747328
0 days 00:02:45.500000,0.5694010141106776,-0.6333705584550022,-0.3966502320476196,1.6117749939271404,0.292455263745243,0.7202138101062577,0.7744297868338362,0.15831915355933676,0.5142307327203447,0.7814888057297363,-1.8315411420780503,-0.3466142149439736,0.26353189596521764,-0.003026030567926008,0.5697377560375458,0.9861335195553967,0.26213844022977423,-0.21963609764594202,0.14528442915344017,-1.4331604753713427,0.0040298637920442295,0.0017335853097608274,0.569737756037546,0.0714234731063615
0 days 00:02:45.600000,0.5694010141106776,-0.6332448794409273,-0.40005866189193107,1.6119935794560631,0.4417596662367878,0.6429099442837429,0.7807017405750882,-0.17218018179351224,-0.4916795054346238,0.7881330939957388,1.3494585016829375,-2.371451767919144,0.07757843778421045,-0.002316901794154447,0.7013067510250691,1.014234769987705,0.26213844022977423,-0.21963609764594202,0.02508312088504693,-1.4329462963146717,-0.009249607889355417,0.000625180292288817,0.7013067510250692,0.24174098589845427
0 days 00:02:45.700000,0.5694010141106776,-0.6331153254692424,-0.40005866189193107,1.6119982966036122,0.294332310219906,0.705888502039435,0.8050055613224405,-0.20890233016605095,-0.08931541017263638,0.8129809982199898,0.20100976981925678,-0.5450732759963721,0.11933445384281986,-0.001489584891420959,0.4860120319545765,-0.41892872149641447,0.26213844022977423,-0.21963609764594202,0.028899035433249926,-1.4329416742602419,-0.28258681774989697,1.3079240305871188e-05,0.48601203195457654,-0.3955761587429252
0 days 00:02:45.800000,0.5694010141106776,-0.6329898374248447,-0.4032665961925648,1.6120388908199597,0.25234011556860886,0.7779056622147571,0.7831657224020089,-0.04144933358727418,0.8160038041668354,0.7905302275168199,0.021537027272430603,0.25963426876038115,0.005572507869808464,-0.001182295823747739,0.34846262810398393,1.894740429824296,0.26213844022977423,-0.21963609764594202,-0.038503677404298074,-1.4329018983839226,-0.18406932788830102,0.0001157521641046136,0.348462628103984,-0.25272921253020225
0 days 00:02:45.900000,0.5694010141106776,-0.6328559918711255,-0.4199077543267666,1.6120660997385874,0.3294911417917237,0.8461514679094965,0.7883176844037517,0.3404610094871291,0.35496161167914136,0.7956151018150758,-2.2302712252732158,0.7453732293781395,0.11191116209906707,-0.0004022541627366353,0.22287404197952984,1.6043609589252783,0.26213844022977423,-0.21963609764594202,-0.11621760378182043,-1.432875237970704,0.21288785029349577,7.708887457282809e-05,0.22287404197952987,-0.23075275926670644
0 days 00:02:46,0.5694010141106776,-0.6327282003785457,-0.42492015225502655,1.612034977182856,0.5138721666728473,0.8823540940597757,0.7854057058810273,-0.1207691740719579,-0.3114539210985252,0.7928849844422611,-1.2356562727353861,-1.3081460527001745,-0.10354988076335743,-2.4052137378258623e-05,0.1690503622119067,1.201576346015226,0.26213844022977423,-0.21963609764594202,-0.1635926539983217,-1.4329057331258983,0.15306999384519188,-8.84806897907657e-05,0.16905036221190672,-0.09889403968573127
0 days 00:02:46.100000,0.5694010141106776,-0.6326040162427923,-0.4299325483160232,1.6116272144301529,0.4568604329156661,0.9568705802641692,0.7555019264361286,-0.20302678642644478,0.14958827138916864,0.7624413388695447,-0.11461470845274785,-1.2831651918684042,0.09743574319874916,0.00021232412054559516,0.1690503622119067,0.4522099016233408,0.26213844022977423,-0.21963609764594202,-0.2201247213791063,-1.4333052757770055,-0.24906227340059992,-0.0012055480778376917,0.16905036221190672,0.0
0 days 00:02:46.200000,0.5694010141106776,-0.6324735814575381,-0.4586034596107856,1.611194845389565,0.42347072017158605,1.0729973479726649,0.7744297868338362,0.05402825218132662,-0.14799350739834288,0.7815445324421342,-1.1941034702738058,0.4923263613229835,-0.07756835966022269,0.00033051224950752205,0.12718750017042202,0.9580322691230885,0.26213844022977423,-0.21963609764594202,-0.21576704118517082,-1.4337289286771,-0.11572677117592628,-0.0012470512203662234,0.12718750017042205,-0.07691758642223545
0 days 00:02:46.300000,0.5694010141106776,-0.6323565812038706,-0.46782627142533134,1.6108885502197088,0.42388953629216775,1.1127974838690977,0.6963663625900366,-0.07817148195981294,0.9291687059592693,0.7019525694127626,-0.41786175620428173,-2.0434623173686766,0.21305351210769874,0.00042506274704141444,0.07934422926586808,1.2577788468798425,0.26213844022977423,-0.21963609764594202,-0.16870409509066767,-1.434029049233415,-0.025281760203529,-0.0009835937238772282,0.0793442292658681,-0.08790581305398341
0 days 00:02:46.400000,0.5694010141106776,-0.6322350154720203,-0.47504412220130965,1.610727267001376,0.3861417622506421,1.1668017853620678,0.7448620049107899,-0.3484464939816983,-0.751539650291324,0.7517562245107349,0.1691820913380462,2.07953624120825,-0.058267801126465464,0.00036596869664957385,-0.10305824105774376,-0.2877895411221591,0.26213844022977423,-0.21963609764594202,-0.12964985854177563,-1.4341870811384985,-0.32961020284243014,-0.00048361031789437585,-0.10305824105774378,-0.33514091226831166
0 days 00:02:46.500000,0.5694010141106776,-0.632120674076375,-0.4894798274877931,1.610519032177491,0.45112838774602176,1.125696920497202,0.6902064080227353,-0.39545084389854795,0.07414500352754602,0.6960327693477918,-0.10842599319251248,-1.3435356055451826,-0.04045190094145879,0.0002595993834016642,-0.05222476572165521,-0.9903206791832899,0.26213844022977423,-0.21963609764594202,-0.1376821231154621,-1.434391118150306,-0.5747127667102073,-0.0006743836564045668,-0.052224765721655214,0.09339992636985736
0 days 00:02:46.600000,0.5694010141106776,-0.6319994316949982,-0.4944922235487897,1.6098941536042821,0.5644872268785412,1.1962776615141129,0.7085742725506881,0.2200123628252019,0.5687175372870722,0.714233638714616,-2.490197266203102,-0.685937574575522,-0.06030920635599748,0.00016504887177864894,-0.040263947995516726,-0.35335911377406165,0.26213844022977423,-0.21963609764594202,-0.13297111750039672,-1.4350033997775633,-0.1315374658687835,-0.0019721444057598575,-0.04026394799551673,0.021976453263495847
0 days 00:02:46.700000,0.5694010141106776,-0.6318778888291108,-0.49970511702072745,1.6094869417015294,0.5136189617041804,1.3071673967472222,0.6981583493732513,-0.467426254708724,0.3256225630662882,0.7042578791131032,0.36987328620567944,-0.6449967193234538,0.02598656016512862,0.00011777362301170279,-0.034283539132447485,-0.17538450432247565,0.26213844022977423,-0.21963609764594202,-0.13061561469286403,-1.435402402683321,-0.1733467846632575,-0.0013033832040099914,-0.03428353913244749,0.010988226631747923
0 days 00:02:46.800000,0.5694010141106776,-0.6317587967977618,-0.503715033496072,1.6088908555259365,0.4830221623936013,1.326002056486064,0.684382450977287,-0.45714405316441314,0.3256225630662882,0.6901808470676322,-1.1401732372917546,0.25570209622204687,0.06867048769170712,9.413599158366825e-05,0.007579322909037201,-0.23158707532799286,0.26213844022977423,-0.21963609764594202,-0.14474863153806017,-1.435986472339772,-0.7073292362716747,-0.0019468366114662769,0.007579322909037202,0.07691758642223546
0 days 00:02:46.900000,0.5694010141106776,-0.6316367229185169,-0.5061209856219949,1.6086495105113734,0.6269046702585424,1.3231153432368445,0.6865104352823547,-0.23240450512447583,-0.4455752861858544,0.6920481238603047,-1.1834942441134022,-0.4305776638507575,0.01336696420074889,9.413599158366825e-05,-0.004381494817101281,-0.5266501347263292,0.26213844022977423,-0.21963609764594202,-0.1400376259229948,-1.4362229520729277,-0.549197723024693,-0.0007861137567608739,-0.004381494817101282,-0.021976453263495847
0 days 00:02:47,0.5694010141106776,-0.6315186552641283,-0.5125368523559989,1.608151498051333,0.6953032529167255,1.2666124275986277,0.6402547764406197,-0.7112613199023814,0.20826636861487516,0.6456000336276312,0.1727185000581807,-0.8478505614481081,-0.08944562645022713,9.413599158366825e-05,0.0015989140459679594,-0.41892872149641447,0.26213844022977423,-0.21963609764594202,-0.14239312873052748,-1.4367109250848076,-0.6985911138443084,-0.0017388414297231877,0.0015989140459679596,0.010988226631747923
0 days 00:02:47.100000,0.5694010141106776,-0.6314017174010632,-0.5171482591969035,1.6075767249852642,0.7700566875876605,1.2096548968923695,0.6829264617159247,-0.23093561918957423,-0.5964618219090997,0.6883879588131878,-1.0270081582474504,0.7085958509313665,-0.1384393519589955,9.413599158366825e-05,0.0015989140459679594,-0.3720932573486336,0.26213844022977423,-0.21963609764594202,-0.14239312873052748,-1.4372741112833505,-0.6983896135617315,-0.001882116492462096,0.0015989140459679596,0.0
0 days 00:02:47.200000,0.5694010141106776,-0.6312834745624615,-0.5115343746376103,1.6072972685048164,0.7544162449688827,1.2440767193631468,0.6617586178391988,-0.2867532847158332,-0.286306165144651,0.6668477400276673,-0.20390902863614416,-0.2779168476566049,-0.152358023978532,9.413599158366825e-05,0.0015989140459679594,-0.016144178727262957,0.26213844022977423,-0.21963609764594202,-0.14239312873052748,-1.437547934192204,-0.4409924412640106,-0.0009446498015027012,0.0015989140459679596,0.0
0 days 00:02:47.300000,0.5694010141106776,-0.631166322767704,-0.5179502413716144,1.6069153816543778,0.781569174735875,1.250517596719695,0.6636626037963647,-0.35725980959110765,-0.2108628972830284,0.6688846364661928,-0.8024462045189092,-0.11785429491970545,0.06050486677357906,7.049836720019518e-05,-0.010361903680170521,0.021324108421880986,0.26213844022977423,-0.21963609764594202,-0.1353266203079294,-1.4379221225741388,-0.5416393901733154,-0.001286965254208508,-0.010361903680170523,-0.021976453263495847
